fact_key,accm_txn_complete_time
57587,5/29/2022 14:46
57588,5/30/2022 13:05
57589,5/29/2022 11:42
57590,5/30/2022 16:33
57591,5/28/2022 10:11
57592,5/30/2022 12:28
57593,5/30/2022 9:16
57594,5/29/2022 12:25
57595,5/29/2022 9:04
57596,5/29/2022 13:16
57597,5/31/2022 8:54
57598,6/1/2022 13:46
57599,5/31/2022 14:43
57600,6/1/2022 16:10
57601,5/29/2022 13:21
57602,5/28/2022 10:19
57603,5/29/2022 13:15
57604,6/1/2022 8:48
57605,5/29/2022 12:49
57606,5/31/2022 15:15
57607,5/29/2022 14:12
57608,5/30/2022 15:05
57609,6/1/2022 10:56
57610,5/31/2022 15:57
57611,5/31/2022 12:27
57612,5/29/2022 10:21
57613,5/29/2022 8:06
57614,5/28/2022 16:48
57615,5/31/2022 10:02
57616,5/28/2022 14:30
57617,6/1/2022 8:35
57618,5/29/2022 10:12
57619,5/29/2022 12:47
57620,5/29/2022 10:52
57621,5/28/2022 12:38
57622,5/31/2022 11:53
57623,5/29/2022 11:14
57624,5/30/2022 10:19
57625,5/31/2022 15:26
57626,6/1/2022 16:29
57627,5/31/2022 11:17
57628,5/28/2022 14:55
57629,5/30/2022 11:07
57630,5/30/2022 8:36
57631,5/29/2022 10:49
57632,5/31/2022 9:31
57633,5/31/2022 16:53
57634,5/30/2022 11:27
57635,5/31/2022 12:08
57636,5/29/2022 10:00
57637,5/31/2022 14:57
57638,5/30/2022 14:08
57639,5/29/2022 16:57
57640,5/30/2022 15:14
57641,5/29/2022 8:39
57642,5/30/2022 8:24
57643,5/29/2022 13:39
57644,5/31/2022 10:42
57645,6/1/2022 16:10
57646,5/28/2022 14:30
57647,5/30/2022 14:43
57648,6/1/2022 13:57
57649,5/28/2022 11:00
57650,5/28/2022 12:39
57651,5/31/2022 15:51
57652,5/31/2022 16:22
57653,5/30/2022 12:15
57654,5/29/2022 12:10
57655,5/29/2022 10:03
57656,5/28/2022 11:35
57657,6/1/2022 13:07
57658,5/31/2022 12:47
57659,6/1/2022 8:55
57660,5/30/2022 12:52
57661,5/31/2022 16:05
57662,5/28/2022 10:12
57663,5/29/2022 12:22
57664,5/29/2022 16:47
57665,5/28/2022 14:31
57666,5/29/2022 12:17
57667,5/31/2022 8:08
57668,5/29/2022 13:07
57669,5/30/2022 14:58
57670,5/31/2022 9:07
57671,5/30/2022 8:12
57672,5/31/2022 16:40
57673,6/1/2022 9:44
57674,5/31/2022 11:16
57675,5/29/2022 14:53
57676,5/28/2022 9:25
57677,6/1/2022 8:19
57678,5/28/2022 16:53
57679,5/29/2022 14:11
57680,5/28/2022 15:51
57681,6/1/2022 13:20
57682,5/30/2022 10:09
57683,5/31/2022 8:23
57684,5/29/2022 8:46
57685,5/31/2022 8:27
57686,6/1/2022 16:07
57687,5/31/2022 15:20
57688,5/28/2022 12:19
57689,5/28/2022 15:01
57690,5/29/2022 10:47
57691,5/31/2022 12:55
57692,6/1/2022 11:36
57693,6/1/2022 12:01
57694,5/28/2022 11:48
57695,5/30/2022 9:21
57696,5/29/2022 10:54
57697,5/28/2022 12:29
57698,5/28/2022 11:22
57699,6/1/2022 16:30
57700,5/28/2022 8:56
57701,5/29/2022 14:48
57702,5/29/2022 15:13
57703,5/30/2022 12:55
57704,5/31/2022 13:04
57705,5/29/2022 14:35
57706,5/31/2022 8:06
57707,5/30/2022 15:50
57708,5/29/2022 11:33
57709,6/1/2022 12:06
57710,5/31/2022 13:10
57711,5/30/2022 14:18
57712,5/28/2022 13:13
57713,6/1/2022 8:21
57714,5/30/2022 13:53
57715,6/1/2022 16:58
57716,6/1/2022 11:05
57717,5/30/2022 13:25
57718,5/29/2022 13:23
57719,6/1/2022 11:03
57720,5/29/2022 12:47
57721,5/28/2022 9:14
57722,5/31/2022 10:08
57723,5/31/2022 8:03
57724,6/1/2022 16:57
57725,5/30/2022 8:10
57726,6/1/2022 16:41
57727,5/31/2022 14:01
57728,5/31/2022 16:39
57729,5/30/2022 11:02
57730,6/1/2022 9:23
57731,6/1/2022 16:23
57732,5/31/2022 16:10
57733,6/1/2022 8:59
57734,6/1/2022 13:44
57735,5/29/2022 16:10
57736,5/30/2022 11:49
57737,5/28/2022 16:19
57738,6/1/2022 15:57
57739,5/28/2022 10:45
57740,5/28/2022 13:53
57741,5/29/2022 14:27
57742,5/28/2022 12:05
57743,6/1/2022 16:06
57744,5/28/2022 9:01
57745,5/28/2022 16:37
57746,5/28/2022 16:04
57747,5/31/2022 15:57
57748,5/31/2022 14:53
57749,5/30/2022 8:54
57750,5/30/2022 14:09
57751,5/31/2022 14:03
57752,5/31/2022 13:16
57753,5/28/2022 13:30
57754,5/31/2022 14:36
57755,5/28/2022 10:04
57756,5/31/2022 14:09
57757,5/30/2022 16:10
57758,5/31/2022 12:59
57759,5/28/2022 9:50
57760,5/28/2022 9:20
57761,5/29/2022 8:13
57762,5/29/2022 10:16
57763,6/1/2022 16:53
57764,5/31/2022 10:44
57765,5/31/2022 9:47
57766,5/30/2022 12:57
57767,5/28/2022 16:57
57768,5/30/2022 13:32
57769,5/31/2022 8:56
57770,6/1/2022 15:57
57771,5/28/2022 8:16
57772,6/1/2022 12:56
57773,5/30/2022 12:03
57774,5/31/2022 10:21
57775,5/31/2022 15:00
57776,5/28/2022 11:14
57777,5/29/2022 14:06
57778,5/31/2022 8:22
57779,5/29/2022 15:27
57780,6/1/2022 15:48
57781,6/1/2022 12:49
57782,5/28/2022 14:55
57783,6/1/2022 9:32
57784,6/1/2022 13:52
57785,6/1/2022 9:38
57786,5/31/2022 8:11
57787,5/29/2022 14:18
57788,5/29/2022 14:19
57789,5/30/2022 16:22
57790,5/30/2022 9:22
57791,5/28/2022 8:11
57792,5/28/2022 16:17
57793,5/31/2022 8:40
57794,5/29/2022 11:48
57795,6/1/2022 13:49
57796,5/30/2022 8:12
57797,5/30/2022 16:18
57798,5/28/2022 12:45
57799,5/29/2022 9:57
57800,5/29/2022 8:46
57801,5/28/2022 8:48
57802,5/29/2022 10:44
57803,5/30/2022 9:01
57804,6/1/2022 12:55
57805,5/29/2022 15:56
57806,6/1/2022 12:46
57807,5/28/2022 10:00
57808,5/31/2022 10:29
57809,5/28/2022 9:54
57810,5/30/2022 9:45
57811,5/30/2022 9:11
57812,5/29/2022 16:10
57813,5/30/2022 15:47
57814,5/30/2022 8:43
57815,5/31/2022 15:42
57816,5/31/2022 15:18
57817,5/30/2022 11:56
57818,5/29/2022 16:55
57819,5/28/2022 16:09
57820,5/30/2022 15:39
57821,6/1/2022 8:19
57822,5/31/2022 10:39
57823,5/29/2022 8:01
57824,6/1/2022 9:42
57825,5/30/2022 12:56
57826,6/1/2022 14:22
57827,6/1/2022 14:34
57828,5/29/2022 15:01
57829,6/1/2022 13:09
57830,5/30/2022 16:09
57831,5/31/2022 14:16
57832,5/30/2022 9:24
57833,5/28/2022 11:10
57834,6/1/2022 13:57
57835,5/31/2022 11:02
57836,6/1/2022 15:10
57837,5/29/2022 9:53
57838,5/31/2022 12:06
57839,6/1/2022 16:19
57840,5/28/2022 15:01
57841,6/1/2022 15:18
57842,5/28/2022 14:23
57843,6/1/2022 13:18
57844,5/29/2022 9:54
57845,5/31/2022 13:09
57846,5/30/2022 14:26
57847,5/28/2022 12:18
57848,5/30/2022 12:08
57849,5/29/2022 12:38
57850,5/29/2022 9:51
57851,5/30/2022 8:56
57852,6/1/2022 13:22
57853,5/29/2022 12:40
57854,6/1/2022 16:32
57855,5/29/2022 13:25
57856,5/30/2022 10:02
57857,5/29/2022 14:27
57858,5/30/2022 10:07
57859,5/28/2022 12:29
57860,5/28/2022 8:22
57861,5/31/2022 16:04
57862,5/29/2022 9:09
57863,5/28/2022 15:35
57864,5/31/2022 13:02
57865,5/30/2022 9:37
57866,5/29/2022 15:20
57867,5/28/2022 15:31
57868,5/29/2022 13:35
57869,5/30/2022 15:05
57870,5/28/2022 11:32
57871,5/31/2022 10:58
57872,5/28/2022 16:59
57873,5/28/2022 12:31
57874,5/31/2022 16:42
57875,5/30/2022 9:00
57876,5/30/2022 16:42
57877,5/31/2022 14:07
57878,6/1/2022 8:34
57879,5/29/2022 16:17
57880,6/1/2022 9:24
57881,5/31/2022 12:53
57882,5/31/2022 14:44
57883,5/28/2022 15:56
57884,5/28/2022 11:58
57885,6/1/2022 9:57
57886,5/28/2022 13:18
57887,6/1/2022 15:49
57888,5/28/2022 12:13
57889,5/31/2022 13:44
57890,5/29/2022 15:27
57891,6/1/2022 14:49
57892,5/28/2022 15:07
57893,5/29/2022 15:39
57894,5/28/2022 15:37
57895,5/31/2022 15:31
57896,5/28/2022 14:02
57897,5/31/2022 9:01
57898,5/28/2022 8:36
57899,5/31/2022 13:05
57900,5/28/2022 8:46
57901,5/29/2022 10:10
57902,5/30/2022 11:03
57903,5/31/2022 11:43
57904,5/30/2022 15:40
57905,5/28/2022 10:45
57906,5/30/2022 14:46
57907,5/29/2022 8:49
57908,5/28/2022 14:37
57909,5/28/2022 11:33
57910,5/31/2022 16:08
57911,5/31/2022 13:03
57912,5/28/2022 11:35
57913,6/1/2022 12:29
57914,5/29/2022 14:21
57915,5/28/2022 11:04
57916,5/30/2022 13:06
57917,5/31/2022 9:23
57918,5/31/2022 12:00
57919,5/31/2022 13:15
57920,5/29/2022 8:31
57921,5/31/2022 16:40
57922,5/29/2022 12:11
57923,5/29/2022 11:39
57924,5/31/2022 11:51
57925,5/28/2022 16:53
57926,5/29/2022 9:13
57927,5/31/2022 9:34
57928,5/30/2022 16:05
57929,5/29/2022 15:29
57930,5/31/2022 15:02
57931,5/29/2022 10:25
57932,5/31/2022 10:25
57933,6/1/2022 15:18
57934,6/1/2022 10:35
57935,5/30/2022 13:51
57936,5/30/2022 12:51
57937,5/31/2022 9:28
57938,5/28/2022 13:25
57939,5/31/2022 12:43
57940,6/1/2022 8:52
57941,5/30/2022 15:57
57942,5/29/2022 15:51
57943,5/29/2022 8:29
57944,6/1/2022 12:25
57945,5/30/2022 15:35
57946,5/28/2022 16:26
57947,5/31/2022 14:09
57948,5/31/2022 11:40
57949,5/29/2022 16:35
57950,5/28/2022 13:43
57951,5/29/2022 12:41
57952,5/28/2022 13:07
57953,5/29/2022 10:20
57954,5/31/2022 13:21
57955,5/30/2022 14:57
57956,6/1/2022 8:34
57957,5/28/2022 10:33
57958,5/29/2022 15:19
57959,5/28/2022 11:27
57960,5/30/2022 16:31
57961,5/29/2022 14:23
57962,5/29/2022 11:34
57963,5/29/2022 11:59
57964,5/31/2022 11:00
57965,5/31/2022 11:22
57966,5/29/2022 12:48
57967,5/29/2022 8:02
57968,5/30/2022 14:39
57969,5/29/2022 13:59
57970,5/29/2022 12:21
57971,6/1/2022 9:14
57972,5/30/2022 14:30
57973,5/31/2022 15:22
57974,5/28/2022 12:58
57975,5/30/2022 8:10
57976,6/1/2022 14:32
57977,5/28/2022 8:10
57978,5/31/2022 14:48
57979,5/31/2022 9:30
57980,5/30/2022 14:22
57981,5/28/2022 14:10
57982,5/29/2022 8:27
57983,5/29/2022 11:37
57984,5/28/2022 11:12
57985,5/31/2022 11:58
57986,5/29/2022 14:01
57987,5/31/2022 16:33
57988,5/30/2022 11:03
57989,6/1/2022 10:37
57990,5/31/2022 12:49
57991,5/28/2022 11:45
57992,6/1/2022 8:52
57993,5/30/2022 10:47
57994,5/30/2022 16:29
57995,5/29/2022 16:26
57996,6/1/2022 9:57
57997,5/31/2022 8:57
57998,5/28/2022 15:59
57999,6/1/2022 13:13
58000,6/1/2022 10:50
58001,6/1/2022 8:06
58002,5/31/2022 14:29
58003,5/31/2022 13:32
58004,5/31/2022 13:20
58005,5/31/2022 12:47
58006,5/28/2022 16:07
58007,5/30/2022 8:06
58008,5/29/2022 14:51
58009,5/29/2022 15:21
58010,5/28/2022 12:33
58011,5/28/2022 8:53
58012,5/29/2022 14:31
58013,5/28/2022 10:55
58014,5/30/2022 14:27
58015,5/31/2022 14:19
58016,5/28/2022 12:32
58017,5/28/2022 14:41
58018,5/31/2022 12:49
58019,5/31/2022 14:40
58020,5/31/2022 11:49
58021,6/1/2022 16:36
58022,5/31/2022 12:59
58023,5/29/2022 12:17
58024,6/1/2022 9:12
58025,5/31/2022 11:02
58026,6/1/2022 14:18
58027,6/1/2022 15:55
58028,6/1/2022 11:55
58029,5/28/2022 14:10
58030,5/28/2022 13:48
58031,6/1/2022 11:06
58032,5/28/2022 8:10
58033,5/31/2022 14:17
58034,5/29/2022 15:00
58035,5/30/2022 12:40
58036,5/31/2022 15:30
58037,6/1/2022 9:07
58038,6/1/2022 8:07
58039,5/28/2022 13:10
58040,5/30/2022 15:08
58041,5/29/2022 9:03
58042,5/31/2022 12:24
58043,6/1/2022 13:48
58044,6/1/2022 9:27
58045,6/1/2022 13:10
58046,5/31/2022 11:05
58047,5/31/2022 11:01
58048,5/28/2022 9:21
58049,5/29/2022 8:07
58050,5/28/2022 15:46
58051,5/28/2022 16:15
58052,5/31/2022 10:47
58053,5/30/2022 16:09
58054,6/1/2022 16:51
58055,5/29/2022 11:53
58056,5/30/2022 13:09
58057,5/28/2022 12:19
58058,6/1/2022 9:01
58059,5/29/2022 9:24
58060,5/29/2022 9:43
58061,5/29/2022 8:34
58062,5/29/2022 12:27
58063,5/31/2022 8:00
58064,5/29/2022 16:27
58065,5/31/2022 16:13
58066,6/1/2022 11:22
58067,5/29/2022 14:33
58068,5/28/2022 10:33
58069,5/31/2022 10:25
58070,5/31/2022 16:31
58071,5/29/2022 14:15
58072,5/29/2022 14:39
58073,5/28/2022 14:43
58074,6/1/2022 15:43
58075,5/28/2022 10:55
58076,5/29/2022 12:14
58077,5/30/2022 9:54
58078,5/31/2022 9:01
58079,5/30/2022 10:35
58080,5/31/2022 14:58
58081,6/1/2022 11:04
58082,5/29/2022 8:55
58083,5/29/2022 13:48
58084,5/29/2022 9:03
58085,5/28/2022 12:45
58086,5/30/2022 15:34
58087,5/29/2022 12:41
58088,5/28/2022 13:46
58089,6/1/2022 12:46
58090,5/31/2022 16:39
58091,6/1/2022 8:09
58092,5/28/2022 9:49
58093,5/28/2022 12:36
58094,6/1/2022 16:24
58095,5/30/2022 8:02
58096,5/29/2022 9:22
58097,5/29/2022 15:31
58098,5/28/2022 12:20
58099,5/31/2022 15:24
58100,5/28/2022 12:54
58101,5/28/2022 8:28
58102,5/28/2022 16:14
58103,5/30/2022 11:16
58104,6/1/2022 14:30
58105,6/1/2022 10:39
58106,5/30/2022 11:31
58107,5/31/2022 11:32
58108,5/31/2022 9:47
58109,5/31/2022 16:18
58110,6/1/2022 14:32
58111,5/31/2022 13:24
58112,5/30/2022 15:42
58113,6/1/2022 16:07
58114,5/31/2022 15:21
58115,5/29/2022 15:42
58116,5/28/2022 14:27
58117,5/29/2022 16:32
58118,5/31/2022 15:43
58119,5/30/2022 12:41
58120,6/1/2022 15:06
58121,5/30/2022 8:26
58122,5/31/2022 11:43
58123,6/1/2022 9:26
58124,5/29/2022 16:22
58125,5/30/2022 14:43
58126,5/29/2022 13:03
58127,5/31/2022 12:45
58128,5/30/2022 12:52
58129,5/31/2022 12:44
58130,5/30/2022 16:39
58131,5/31/2022 12:13
58132,5/30/2022 14:56
58133,5/28/2022 9:54
58134,5/29/2022 16:31
58135,5/31/2022 12:03
58136,5/28/2022 11:10
58137,5/29/2022 12:04
58138,5/29/2022 14:44
58139,6/1/2022 12:19
58140,6/1/2022 13:29
58141,6/1/2022 16:58
58142,5/30/2022 15:54
58143,5/30/2022 16:14
58144,5/28/2022 11:36
58145,5/31/2022 16:39
58146,5/28/2022 9:58
58147,5/31/2022 16:51
58148,5/31/2022 12:44
58149,6/1/2022 15:03
58150,5/31/2022 9:14
58151,6/1/2022 12:56
58152,5/30/2022 11:41
58153,5/31/2022 13:10
58154,5/29/2022 13:03
58155,5/28/2022 13:09
58156,5/31/2022 11:04
58157,6/1/2022 11:52
58158,5/31/2022 9:33
58159,5/30/2022 15:07
58160,5/31/2022 13:18
58161,6/1/2022 15:50
58162,5/30/2022 16:38
58163,5/30/2022 12:23
58164,5/31/2022 13:08
58165,5/29/2022 11:47
58166,6/1/2022 8:16
58167,5/29/2022 12:01
58168,5/30/2022 11:22
58169,5/30/2022 16:09
58170,5/31/2022 9:29
58171,6/1/2022 10:02
58172,5/28/2022 14:52
58173,5/30/2022 16:52
58174,5/28/2022 16:53
58175,5/28/2022 16:46
58176,5/29/2022 16:26
58177,5/31/2022 12:46
58178,5/29/2022 11:56
58179,5/31/2022 10:13
58180,6/1/2022 9:33
58181,6/1/2022 16:21
58182,5/29/2022 10:54
58183,5/31/2022 12:47
58184,5/28/2022 10:46
58185,5/28/2022 15:12
58186,5/31/2022 15:07
58187,5/30/2022 15:25
58188,6/1/2022 14:47
58189,5/30/2022 11:59
58190,5/31/2022 14:19
58191,5/29/2022 14:38
58192,5/31/2022 10:34
58193,5/30/2022 10:42
58194,6/1/2022 13:31
58195,5/29/2022 12:29
58196,5/31/2022 9:11
58197,5/29/2022 11:36
58198,5/31/2022 8:13
58199,5/29/2022 9:45
58200,5/30/2022 9:56
58201,6/1/2022 14:09
58202,5/31/2022 14:51
58203,5/31/2022 14:24
58204,5/30/2022 14:57
58205,5/29/2022 14:51
58206,5/30/2022 9:09
58207,5/30/2022 12:51
58208,5/28/2022 8:54
58209,5/30/2022 11:32
58210,5/29/2022 9:21
58211,6/1/2022 9:02
58212,5/29/2022 15:59
58213,5/30/2022 14:33
58214,5/31/2022 12:42
58215,5/28/2022 15:36
58216,5/28/2022 14:19
58217,5/29/2022 12:33
58218,5/29/2022 9:04
58219,5/29/2022 12:55
58220,5/29/2022 9:23
58221,6/1/2022 13:10
58222,5/31/2022 14:52
58223,6/1/2022 12:56
58224,6/1/2022 10:26
58225,5/30/2022 14:31
58226,5/29/2022 10:07
58227,5/28/2022 13:44
58228,6/1/2022 16:41
58229,5/29/2022 11:15
58230,6/1/2022 8:52
58231,5/29/2022 8:06
58232,5/28/2022 13:17
58233,5/29/2022 8:23
58234,5/30/2022 16:51
58235,6/1/2022 13:10
58236,6/1/2022 10:10
58237,5/31/2022 11:39
58238,5/31/2022 12:59
58239,5/31/2022 15:23
58240,6/1/2022 13:11
58241,5/28/2022 8:57
58242,6/1/2022 9:32
58243,5/31/2022 14:39
58244,5/29/2022 10:21
58245,5/30/2022 12:34
58246,5/29/2022 15:42
58247,5/30/2022 16:09
58248,6/1/2022 11:55
58249,5/28/2022 12:06
58250,5/29/2022 16:42
58251,5/31/2022 10:52
58252,5/30/2022 8:53
58253,6/1/2022 11:01
58254,6/1/2022 14:14
58255,5/31/2022 13:09
58256,5/31/2022 14:24
58257,5/29/2022 8:21
58258,5/28/2022 10:22
58259,5/29/2022 10:41
58260,6/1/2022 10:51
58261,5/28/2022 15:02
58262,5/28/2022 12:13
58263,5/30/2022 9:40
58264,6/1/2022 8:02
58265,5/29/2022 10:02
58266,6/1/2022 12:25
58267,5/30/2022 14:49
58268,5/28/2022 13:24
58269,5/31/2022 8:55
58270,5/31/2022 15:45
58271,5/29/2022 10:53
58272,5/28/2022 15:47
58273,6/1/2022 16:44
58274,6/1/2022 8:49
58275,6/1/2022 14:41
58276,5/28/2022 8:35
58277,5/29/2022 14:59
58278,5/28/2022 12:28
58279,6/1/2022 8:40
58280,6/1/2022 9:59
58281,6/1/2022 11:33
58282,5/30/2022 14:29
58283,5/28/2022 12:33
58284,5/28/2022 13:25
58285,5/28/2022 16:10
58286,5/29/2022 14:27
58287,5/30/2022 9:23
58288,5/30/2022 8:48
58289,6/1/2022 8:25
58290,6/1/2022 8:30
58291,5/30/2022 11:59
58292,6/1/2022 11:25
58293,5/29/2022 11:22
58294,5/30/2022 11:20
58295,5/29/2022 16:06
58296,6/1/2022 10:40
58297,6/1/2022 12:10
58298,6/1/2022 10:02
58299,5/30/2022 8:05
58300,5/28/2022 11:49
58301,5/31/2022 15:28
58302,5/29/2022 13:10
58303,5/28/2022 13:29
58304,6/1/2022 8:44
58305,5/29/2022 11:03
58306,6/1/2022 8:47
58307,5/28/2022 14:16
58308,5/30/2022 15:11
58309,5/30/2022 11:04
58310,6/1/2022 13:33
58311,5/28/2022 16:49
58312,5/29/2022 14:46
58313,5/28/2022 10:19
58314,6/1/2022 13:17
58315,5/31/2022 11:54
58316,5/29/2022 11:08
58317,6/1/2022 14:33
58318,5/31/2022 9:49
58319,6/1/2022 13:04
58320,5/28/2022 11:18
58321,5/30/2022 10:53
58322,5/28/2022 10:23
58323,6/1/2022 12:31
58324,5/28/2022 8:10
58325,5/31/2022 11:52
58326,5/28/2022 8:46
58327,5/29/2022 13:34
58328,6/1/2022 11:23
58329,5/28/2022 8:56
58330,5/30/2022 11:40
58331,6/1/2022 16:09
58332,6/1/2022 13:51
58333,5/28/2022 14:15
58334,5/28/2022 12:51
58335,5/28/2022 12:15
58336,5/29/2022 9:05
58337,6/1/2022 9:14
58338,6/1/2022 12:54
58339,5/28/2022 9:28
58340,5/31/2022 15:10
58341,5/31/2022 8:53
58342,5/31/2022 14:18
58343,5/31/2022 15:01
58344,5/31/2022 14:48
58345,6/1/2022 10:23
58346,5/30/2022 12:25
58347,5/31/2022 9:54
58348,5/28/2022 12:05
58349,5/28/2022 9:54
58350,5/31/2022 16:37
58351,5/31/2022 14:57
58352,5/30/2022 16:48
58353,5/30/2022 15:45
58354,5/30/2022 14:01
58355,5/30/2022 14:13
58356,5/30/2022 9:33
58357,6/1/2022 8:26
58358,5/29/2022 9:14
58359,5/30/2022 16:00
58360,5/30/2022 12:00
58361,5/30/2022 14:19
58362,5/30/2022 14:25
58363,6/1/2022 13:03
58364,5/30/2022 16:21
58365,5/30/2022 10:15
58366,5/28/2022 15:52
58367,5/30/2022 8:56
58368,5/30/2022 9:04
58369,5/30/2022 9:59
58370,5/31/2022 9:05
58371,5/31/2022 8:20
58372,5/30/2022 12:53
58373,6/1/2022 16:44
58374,6/1/2022 9:57
58375,5/30/2022 9:13
58376,5/30/2022 12:42
58377,5/31/2022 8:51
58378,5/31/2022 12:17
58379,5/29/2022 15:20
58380,5/30/2022 9:38
58381,5/28/2022 10:49
58382,5/29/2022 13:34
58383,6/1/2022 14:14
58384,5/28/2022 12:15
58385,5/29/2022 10:02
58386,6/1/2022 10:17
58387,5/31/2022 12:14
58388,5/30/2022 13:37
58389,5/29/2022 14:12
58390,5/29/2022 11:27
58391,5/28/2022 8:09
58392,5/30/2022 16:34
58393,6/1/2022 11:00
58394,5/28/2022 11:04
58395,5/31/2022 11:52
58396,5/28/2022 14:50
58397,5/30/2022 10:51
58398,5/31/2022 14:28
58399,5/31/2022 15:41
58400,6/1/2022 13:46
58401,5/29/2022 13:39
58402,5/31/2022 9:50
58403,5/29/2022 11:49
58404,6/1/2022 13:11
58405,5/29/2022 8:16
58406,5/28/2022 15:03
58407,5/30/2022 8:15
58408,5/30/2022 11:22
58409,6/1/2022 8:18
58410,5/31/2022 14:53
58411,5/29/2022 9:41
58412,5/30/2022 11:50
58413,6/1/2022 12:34
58414,6/1/2022 11:41
58415,6/1/2022 8:44
58416,5/30/2022 11:50
58417,5/28/2022 8:29
58418,5/30/2022 16:19
58419,6/1/2022 10:25
58420,5/30/2022 9:12
58421,5/29/2022 15:22
58422,5/30/2022 16:45
58423,5/28/2022 8:23
58424,5/28/2022 12:50
58425,5/28/2022 15:10
58426,5/30/2022 14:17
58427,5/29/2022 16:31
58428,5/28/2022 11:25
58429,5/28/2022 16:08
58430,5/31/2022 8:06
58431,5/29/2022 9:46
58432,5/29/2022 12:20
58433,5/30/2022 14:30
58434,5/29/2022 14:52
58435,5/30/2022 9:05
58436,6/1/2022 10:48
58437,5/31/2022 9:13
58438,5/29/2022 8:37
58439,6/1/2022 11:43
58440,6/1/2022 9:34
58441,6/1/2022 14:24
58442,6/1/2022 14:37
58443,6/1/2022 14:20
58444,5/29/2022 15:04
58445,5/30/2022 13:00
58446,5/31/2022 15:57
58447,6/1/2022 16:44
58448,5/28/2022 11:55
58449,5/31/2022 12:06
58450,5/29/2022 9:38
58451,5/28/2022 13:40
58452,5/30/2022 15:58
58453,5/30/2022 8:28
58454,5/31/2022 14:46
58455,5/29/2022 9:08
58456,5/30/2022 13:11
58457,5/29/2022 12:31
58458,5/30/2022 12:07
58459,5/30/2022 13:51
58460,5/31/2022 13:45
58461,5/28/2022 9:13
58462,5/31/2022 9:11
58463,5/28/2022 11:08
58464,5/29/2022 11:05
58465,5/28/2022 11:43
58466,5/29/2022 15:27
58467,5/29/2022 11:53
58468,5/29/2022 8:15
58469,5/31/2022 14:01
58470,5/31/2022 14:48
58471,5/30/2022 13:11
58472,5/29/2022 8:36
58473,5/29/2022 15:52
58474,5/28/2022 16:02
58475,5/29/2022 16:23
58476,5/29/2022 12:10
58477,5/30/2022 13:45
58478,5/29/2022 9:22
58479,5/29/2022 10:39
58480,6/1/2022 11:47
58481,5/29/2022 15:46
58482,6/1/2022 11:14
58483,6/1/2022 15:36
58484,6/1/2022 9:05
58485,5/28/2022 14:21
58486,5/28/2022 11:58
58487,5/30/2022 12:21
58488,6/1/2022 8:01
58489,5/31/2022 11:37
58490,6/1/2022 12:30
58491,5/30/2022 10:28
58492,5/30/2022 13:38
58493,5/30/2022 11:24
58494,5/30/2022 12:39
58495,5/31/2022 15:57
58496,5/29/2022 14:26
58497,5/28/2022 14:09
58498,5/28/2022 16:27
58499,6/1/2022 11:04
58500,5/30/2022 13:30
58501,5/31/2022 8:24
58502,5/31/2022 8:26
58503,6/1/2022 15:18
58504,5/30/2022 11:02
58505,6/1/2022 12:13
58506,5/31/2022 13:28
58507,6/1/2022 9:29
58508,5/29/2022 15:12
58509,6/1/2022 14:32
58510,5/30/2022 11:56
58511,6/1/2022 16:08
58512,5/28/2022 10:18
58513,6/1/2022 12:36
58514,5/31/2022 11:09
58515,5/28/2022 15:01
58516,5/31/2022 12:39
58517,5/29/2022 13:20
58518,5/28/2022 16:35
58519,5/28/2022 13:12
58520,5/30/2022 13:01
58521,5/28/2022 9:24
58522,6/1/2022 9:42
58523,5/30/2022 9:39
58524,5/30/2022 11:46
58525,5/30/2022 12:12
58526,6/1/2022 9:42
58527,5/30/2022 10:22
58528,5/29/2022 14:01
58529,5/31/2022 12:23
58530,5/29/2022 15:22
58531,5/30/2022 11:38
58532,6/1/2022 8:41
58533,5/29/2022 13:44
58534,5/31/2022 8:12
58535,5/30/2022 8:27
58536,5/30/2022 15:33
58537,5/30/2022 8:17
58538,6/1/2022 14:11
58539,6/1/2022 8:25
58540,5/28/2022 9:07
58541,5/29/2022 9:56
58542,5/29/2022 10:19
58543,5/29/2022 14:18
58544,5/31/2022 13:03
58545,5/29/2022 15:25
58546,5/29/2022 12:32
58547,5/28/2022 14:55
58548,5/28/2022 9:45
58549,5/28/2022 9:59
58550,5/28/2022 16:44
58551,5/30/2022 8:24
58552,6/1/2022 10:23
58553,5/30/2022 13:38
58554,6/1/2022 10:29
58555,5/29/2022 15:36
58556,5/30/2022 13:36
58557,5/28/2022 16:29
58558,5/28/2022 12:02
58559,6/1/2022 10:22
58560,6/1/2022 9:33
58561,6/1/2022 15:29
58562,5/31/2022 12:58
58563,5/28/2022 8:41
58564,5/31/2022 15:53
58565,5/30/2022 11:22
58566,5/28/2022 12:31
58567,5/29/2022 15:21
58568,5/28/2022 12:01
58569,5/28/2022 15:54
58570,6/1/2022 8:44
58571,6/1/2022 10:42
58572,6/1/2022 12:34
58573,5/28/2022 16:31
58574,5/30/2022 8:40
58575,5/28/2022 15:57
58576,5/30/2022 9:28
58577,5/31/2022 10:44
58578,6/1/2022 10:34
58579,5/28/2022 8:51
58580,5/30/2022 16:48
58581,5/28/2022 11:38
58582,5/28/2022 9:10
58583,5/29/2022 14:37
58584,5/29/2022 14:29
