order_id,Order Date,Delivered Date,order Time Hour,Order Date Minute,Delivered Time Hour,Delivered Date Minute
76527207,4/29/2020,5/3/2020,14,22,22,58
81287415,2/25/2020,2/29/2020,10,43,23,3
74410124,7/31/2019,8/1/2019,9,0,19,48
91928410,12/17/2020,12/20/2020,9,30,22,54
88564224,5/28/2021,5/29/2021,12,58,22,52
92938942,7/21/2020,7/25/2020,14,19,5,11
88265506,4/24/2021,4/25/2021,14,22,23,4
86598044,6/3/2021,6/5/2021,15,24,1,45
78593823,8/29/2020,9/2/2020,13,36,22,58
88035375,8/21/2019,8/24/2019,16,19,6,54
87099750,2/25/2019,2/26/2019,8,51,22,35
68611891,5/9/2020,5/12/2020,14,13,4,5
75411997,4/20/2021,4/24/2021,14,34,0,16
87217780,9/17/2019,9/21/2019,9,26,0,2
81512495,6/11/2021,6/13/2021,10,3,20,49
83656275,10/25/2019,10/29/2019,12,36,1,52
85248767,1/23/2019,1/27/2019,13,57,22,25
92195905,11/18/2021,11/22/2021,10,10,21,35
91347147,5/21/2021,5/23/2021,8,19,17,40
76380886,6/21/2020,6/26/2020,15,50,1,42
88779364,5/23/2021,5/27/2021,14,36,6,59
72818956,5/4/2019,5/8/2019,15,2,23,6
85758304,8/10/2020,8/13/2020,12,49,3,55
82240220,5/27/2020,6/1/2020,15,58,6,53
87451368,3/8/2020,3/12/2020,16,11,5,6
86234135,8/7/2021,8/9/2021,12,15,0,54
80802695,1/2/2020,1/6/2020,12,51,21,24
74757641,2/1/2021,2/4/2021,11,57,3,12
74498003,1/2/2021,1/5/2021,9,53,2,26
91053149,7/28/2021,7/31/2021,12,9,23,29
86195719,9/3/2021,9/4/2021,10,25,23,54
74927976,10/5/2020,10/10/2020,13,7,5,0
75668451,8/8/2020,8/10/2020,10,57,1,14
78578580,3/24/2019,3/25/2019,8,14,17,16
88159236,11/18/2021,11/21/2021,12,26,3,56
72618779,2/4/2020,2/7/2020,13,34,5,42
86023997,11/5/2019,11/9/2019,14,17,3,42
85339618,12/29/2021,12/30/2021,8,12,18,51
87303157,1/12/2019,1/16/2019,10,0,20,9
88061341,6/9/2020,6/13/2020,13,48,1,34
72035902,10/14/2020,10/17/2020,14,29,3,59
91505519,9/25/2020,9/30/2020,15,58,7,59
93126209,10/19/2020,10/24/2020,15,23,2,33
82405822,11/22/2019,11/24/2019,9,34,23,3
82110518,12/14/2019,12/17/2019,10,54,22,10
75308333,9/10/2020,9/12/2020,11,43,22,10
87213048,12/5/2021,12/9/2021,11,48,2,25
83822675,11/23/2020,11/26/2020,16,21,5,3
92026233,4/19/2020,4/21/2020,13,15,1,32
81952220,7/7/2019,7/9/2019,8,48,22,7
82384441,1/25/2021,1/29/2021,15,48,2,14
91131005,8/22/2019,8/25/2019,16,25,4,10
85450027,3/20/2020,3/25/2020,15,49,3,19
69861722,2/13/2019,2/17/2019,10,34,2,7
89314898,6/11/2019,6/14/2019,11,2,21,46
76114308,7/5/2020,7/10/2020,11,14,3,5
91559532,6/2/2021,6/6/2021,11,2,19,24
83810878,12/23/2020,12/24/2020,13,27,22,28
84703958,8/31/2021,9/5/2021,9,2,0,31
85071202,12/31/2019,1/1/2020,14,51,23,29
89194085,8/5/2020,8/7/2020,8,29,23,16
73210297,8/1/2019,8/4/2019,13,25,4,14
75484155,1/14/2021,1/18/2021,14,39,0,55
90597026,8/5/2021,8/6/2021,12,27,20,51
87414039,11/26/2020,12/1/2020,9,11,1,45
70834653,9/22/2019,9/26/2019,15,43,2,38
68780627,12/27/2021,12/30/2021,16,17,3,12
77254440,4/11/2021,4/13/2021,10,7,19,32
81201760,4/18/2020,4/21/2020,12,48,4,1
75667463,6/18/2020,6/22/2020,15,48,8,7
90100753,1/15/2019,1/19/2019,12,51,2,30
90475442,11/29/2019,12/3/2019,12,28,0,1
86809325,8/15/2019,8/17/2019,9,31,20,6
76923386,9/13/2019,9/15/2019,14,3,22,5
92876541,5/30/2021,6/1/2021,11,55,21,47
92282282,8/2/2020,8/6/2020,9,45,0,6
90927299,12/7/2020,12/12/2020,12,32,3,26
77219791,1/28/2021,1/31/2021,10,12,2,49
87255366,12/26/2019,12/28/2019,9,58,2,40
90601948,4/13/2021,4/14/2021,9,10,18,32
79293859,1/22/2020,1/26/2020,13,13,0,58
69329745,7/6/2021,7/8/2021,9,24,18,26
91756839,4/22/2019,4/26/2019,13,47,4,2
83824962,12/14/2021,12/19/2021,11,11,3,35
85792486,10/7/2020,10/11/2020,15,20,6,25
86112537,7/20/2020,7/21/2020,14,5,22,5
77258130,4/16/2021,4/19/2021,8,26,23,54
85024377,12/19/2019,12/23/2019,14,16,4,14
75309240,5/19/2020,5/22/2020,9,51,1,3
70130743,8/23/2021,8/27/2021,8,27,19,7
83105373,1/8/2019,1/11/2019,15,8,4,33
93034425,6/18/2019,6/21/2019,15,23,2,7
82410650,10/4/2021,10/8/2021,12,15,2,22
77931954,12/12/2020,12/16/2020,8,23,17,28
86738765,4/8/2019,4/12/2019,9,24,1,20
82393934,11/13/2020,11/16/2020,14,19,3,20
84500189,9/18/2021,9/22/2021,14,16,2,57
81920289,9/3/2020,9/7/2020,16,41,6,22
88412462,5/24/2019,5/26/2019,11,24,21,19
72999277,11/22/2021,11/26/2021,10,25,19,26
84752317,1/17/2020,1/22/2020,10,29,1,2
80057304,12/4/2020,12/6/2020,15,37,5,26
73226293,2/5/2021,2/7/2021,10,2,1,56
72786195,5/17/2019,5/19/2019,14,52,0,43
86427421,6/26/2020,6/30/2020,8,29,16,30
92728111,6/15/2021,6/20/2021,16,34,8,48
71314719,8/20/2021,8/23/2021,12,0,4,16
80849231,9/2/2019,9/5/2019,12,51,4,0
82560145,10/5/2020,10/8/2020,9,52,0,32
83458812,2/25/2020,2/27/2020,13,3,21,30
74871182,10/25/2020,10/28/2020,15,55,1,49
87219430,1/30/2019,2/2/2019,9,14,19,56
93110654,6/11/2019,6/14/2019,8,26,0,11
86634372,11/29/2020,12/3/2020,9,8,0,52
78885696,2/5/2020,2/7/2020,11,13,2,35
92308724,4/23/2020,4/28/2020,16,6,2,26
92195971,11/24/2020,11/28/2020,11,40,1,9
74661893,9/9/2020,9/13/2020,11,58,23,44
80187145,6/26/2020,6/28/2020,15,38,5,50
85753275,3/7/2021,3/12/2021,13,12,1,39
78211579,5/24/2020,5/27/2020,14,55,0,11
88804769,5/18/2020,5/20/2020,11,49,0,45
71304614,9/15/2021,9/20/2021,11,7,3,0
73488108,8/20/2020,8/22/2020,12,26,4,48
83814406,8/21/2020,8/25/2020,8,4,20,52
83575227,10/17/2019,10/21/2019,9,12,19,30
91347414,10/21/2020,10/22/2020,10,17,22,29
92047033,7/6/2019,7/10/2019,10,6,20,18
81461491,1/19/2020,1/24/2020,11,21,1,30
69494087,2/7/2020,2/12/2020,12,7,1,39
84512530,11/25/2021,11/30/2021,15,1,1,43
74976235,2/6/2020,2/7/2020,11,52,20,13
72708828,4/27/2019,5/1/2019,10,39,20,46
83370436,4/6/2019,4/9/2019,11,37,20,39
89695741,1/25/2019,1/27/2019,14,21,4,3
88689930,10/30/2021,11/2/2021,11,32,0,39
92571691,8/30/2020,9/2/2020,13,40,3,20
71837086,1/7/2021,1/11/2021,10,12,2,6
82179062,6/7/2021,6/9/2021,15,28,6,11
91318303,9/12/2020,9/14/2020,11,19,20,42
85003435,12/4/2019,12/8/2019,13,26,4,25
89132788,3/9/2021,3/11/2021,14,53,5,1
87435189,10/1/2019,10/5/2019,11,11,3,5
85904581,11/5/2020,11/9/2020,13,49,4,21
72879086,2/23/2020,2/25/2020,13,59,1,22
88225134,7/31/2020,8/1/2020,10,59,22,2
87341977,12/8/2021,12/10/2021,8,40,20,29
83467874,6/16/2021,6/20/2021,12,0,22,42
77672551,9/8/2020,9/9/2020,9,27,22,55
69985612,5/13/2020,5/16/2020,9,58,18,43
80382816,3/31/2019,4/1/2019,9,20,19,18
73492378,12/3/2021,12/7/2021,11,27,19,47
80602271,6/23/2021,6/25/2021,11,35,3,56
73999422,8/24/2020,8/25/2020,9,21,17,36
72031938,9/16/2021,9/19/2021,12,45,2,36
73988390,10/23/2020,10/27/2020,15,45,5,25
82757398,1/7/2021,1/10/2021,11,43,22,46
81693244,5/15/2021,5/18/2021,15,31,3,21
93114656,1/14/2019,1/17/2019,9,27,2,14
92798584,7/5/2020,7/9/2020,8,56,21,57
72662015,6/20/2019,6/23/2019,15,5,0,29
71725088,5/11/2020,5/14/2020,8,39,19,41
72885663,10/1/2019,10/5/2019,13,46,23,24
81538506,11/3/2021,11/5/2021,16,34,2,16
81334244,12/14/2020,12/16/2020,12,16,4,35
86710939,10/7/2020,10/11/2020,15,41,3,29
80480906,7/22/2021,7/26/2021,12,32,4,26
78626498,4/15/2021,4/19/2021,14,21,2,21
93138251,3/16/2021,3/21/2021,16,41,1,42
91761603,5/30/2020,5/31/2020,10,56,19,11
70937307,8/17/2021,8/20/2021,9,58,23,22
73442430,12/1/2020,12/4/2020,15,8,7,31
86365627,12/4/2020,12/7/2020,11,43,21,6
69990306,5/27/2019,5/30/2019,14,46,7,24
83005995,3/26/2021,3/30/2021,9,59,1,40
89377594,2/20/2021,2/21/2021,11,43,22,36
91354796,6/15/2021,6/17/2021,9,17,19,41
73008513,1/12/2021,1/14/2021,14,51,5,35
77984720,6/5/2021,6/7/2021,13,54,3,40
71455117,1/17/2019,1/21/2019,15,21,3,51
87926273,2/14/2020,2/18/2020,8,16,17,57
78073501,2/9/2020,2/10/2020,9,58,23,23
93102540,3/7/2021,3/9/2021,15,22,0,41
82440700,9/13/2020,9/18/2020,11,30,0,35
87023600,7/21/2020,7/25/2020,8,32,23,58
89158932,3/11/2019,3/13/2019,15,40,2,43
82518340,10/7/2020,10/10/2020,9,25,2,11
77680313,1/20/2019,1/22/2019,13,45,0,32
85297956,8/24/2019,8/28/2019,8,47,20,22
90216393,1/31/2019,2/5/2019,13,18,0,24
91848028,10/21/2021,10/22/2021,8,18,18,17
92301738,4/1/2020,4/3/2020,15,1,3,59
73949717,8/1/2020,8/4/2020,8,33,17,39
86744840,9/15/2020,9/16/2020,9,56,20,50
92537964,3/4/2021,3/6/2021,12,27,0,35
73610741,12/23/2020,12/25/2020,9,33,1,36
71068795,9/13/2019,9/16/2019,12,0,20,23
92139655,12/1/2021,12/3/2021,14,18,6,14
93017358,10/12/2021,10/16/2021,9,22,19,54
73023259,4/11/2019,4/15/2019,11,44,0,58
79368832,3/9/2020,3/13/2020,11,15,22,58
90908387,1/18/2019,1/22/2019,15,22,7,10
83677195,4/30/2019,5/4/2019,15,29,1,1
87448323,9/3/2019,9/5/2019,16,24,6,9
82999024,10/7/2021,10/11/2021,13,44,3,27
79552291,9/2/2021,9/7/2021,11,49,3,27
90003265,7/21/2021,7/26/2021,15,26,6,46
83173984,2/20/2019,2/23/2019,13,14,21,19
87328025,3/3/2019,3/5/2019,13,6,4,44
81407053,10/9/2019,10/12/2019,13,52,5,49
75999234,4/27/2021,5/2/2021,10,55,2,20
75502929,7/1/2021,7/2/2021,8,1,23,20
71904832,8/12/2019,8/17/2019,14,34,7,13
80280846,4/21/2021,4/23/2021,14,16,1,40
81117720,9/4/2019,9/8/2019,9,50,20,27
93100497,9/3/2020,9/4/2020,10,13,19,15
85222032,5/28/2020,5/30/2020,16,23,3,7
84030195,5/29/2019,6/2/2019,15,21,5,22
84511085,3/12/2019,3/14/2019,13,35,23,35
77358866,1/12/2020,1/13/2020,11,36,19,39
85575175,9/4/2021,9/7/2021,16,27,2,27
85461099,5/5/2021,5/8/2021,13,43,22,10
85046026,8/9/2019,8/12/2019,8,20,16,55
91546790,6/28/2019,7/2/2019,10,25,20,33
79573314,4/11/2019,4/13/2019,16,13,7,9
71028583,5/20/2020,5/23/2020,13,11,4,52
79775621,2/7/2020,2/10/2020,12,16,4,56
74868974,7/12/2019,7/14/2019,16,56,1,12
72431984,7/7/2021,7/8/2021,8,2,21,4
81392841,10/1/2021,10/3/2021,10,36,1,37
79208082,9/9/2020,9/13/2020,11,53,21,18
89023742,3/15/2020,3/18/2020,12,36,1,13
87524808,9/14/2020,9/19/2020,15,18,0,21
75423876,9/18/2021,9/22/2021,10,24,0,38
83219435,12/21/2020,12/22/2020,8,15,16,48
71103959,1/1/2019,1/3/2019,13,52,6,43
81400949,3/31/2021,4/5/2021,14,48,7,41
77812019,9/22/2021,9/25/2021,11,16,3,16
80470445,1/13/2020,1/18/2020,12,51,0,5
89037149,1/23/2019,1/26/2019,9,44,21,2
90246986,5/4/2019,5/8/2019,16,7,6,2
87264737,9/2/2019,9/3/2019,8,18,17,27
77304911,12/20/2019,12/22/2019,15,33,2,34
78000533,9/18/2019,9/20/2019,10,54,21,41
78563620,1/14/2019,1/18/2019,16,48,2,46
80295969,11/15/2021,11/17/2021,9,44,23,36
83736268,7/8/2021,7/10/2021,13,24,23,58
87466661,2/20/2020,2/23/2020,15,42,2,42
85808798,9/28/2019,9/29/2019,13,5,22,34
90280818,5/24/2019,5/27/2019,15,19,6,32
87538432,2/6/2020,2/8/2020,10,5,2,16
85608162,4/9/2020,4/12/2020,11,8,4,3
71495984,5/5/2020,5/8/2020,15,23,7,23
77684044,5/5/2020,5/7/2020,12,55,0,17
91967733,3/11/2020,3/14/2020,15,30,6,19
93111035,2/7/2019,2/9/2019,13,43,2,23
89470166,11/17/2020,11/21/2020,16,29,4,50
88577286,4/29/2020,5/3/2020,14,42,22,48
76018142,11/20/2021,11/21/2021,9,48,22,48
91676606,11/18/2019,11/23/2019,10,52,2,45
92607009,1/1/2020,1/4/2020,11,56,20,56
92638853,1/20/2021,1/22/2021,9,39,18,40
85486485,10/23/2019,10/25/2019,10,8,21,14
70433289,12/14/2020,12/16/2020,10,23,0,5
81182040,2/10/2021,2/11/2021,9,24,22,14
76307677,2/22/2020,2/25/2020,15,6,7,2
93100228,10/5/2021,10/8/2021,16,15,0,17
91162991,8/16/2021,8/20/2021,10,0,1,32
91586804,10/28/2019,11/2/2019,11,59,2,39
92321338,1/27/2021,1/28/2021,9,12,21,34
83705089,12/15/2019,12/17/2019,13,36,23,17
88903355,3/22/2019,3/27/2019,16,23,9,14
70030535,6/16/2020,6/21/2020,16,36,4,58
70443600,10/4/2021,10/6/2021,14,19,23,18
75430699,8/3/2019,8/6/2019,16,40,5,16
72206678,12/31/2019,1/4/2020,15,20,0,6
93106712,6/15/2019,6/16/2019,13,0,22,51
88422286,4/22/2020,4/27/2020,15,41,6,55
75279106,5/2/2020,5/6/2020,16,19,8,40
75084012,8/8/2019,8/11/2019,10,8,20,42
68719906,1/20/2019,1/23/2019,11,51,22,42
74366117,1/21/2021,1/22/2021,9,27,18,53
78188953,6/10/2020,6/14/2020,9,3,20,49
82574466,1/31/2020,2/4/2020,8,28,21,49
93045479,5/11/2021,5/15/2021,9,59,1,55
85099310,2/16/2020,2/20/2020,15,40,3,11
74614823,1/23/2021,1/27/2021,9,32,20,40
81719770,7/20/2019,7/21/2019,9,55,18,44
71686930,7/7/2020,7/10/2020,9,10,21,21
76119443,6/25/2021,6/29/2021,16,8,8,14
82999091,7/7/2020,7/12/2020,15,5,1,15
82703188,12/12/2019,12/17/2019,16,13,3,35
79459272,12/19/2021,12/20/2021,10,33,20,31
92640637,2/14/2019,2/17/2019,10,4,21,22
75705339,4/13/2019,4/18/2019,8,48,1,3
91932164,11/14/2019,11/18/2019,15,57,0,31
70119664,5/31/2019,6/4/2019,11,53,2,16
80593097,2/22/2019,2/25/2019,12,9,22,21
87901747,2/22/2019,2/25/2019,14,36,3,23
93021887,4/29/2020,5/2/2020,9,15,20,55
82705722,7/29/2021,7/31/2021,12,1,3,50
76706994,11/19/2019,11/20/2019,13,45,23,24
82995891,9/14/2020,9/17/2020,13,28,21,34
78249678,1/20/2021,1/24/2021,16,34,0,36
76729691,10/23/2019,10/24/2019,13,43,23,36
80386950,1/7/2021,1/11/2021,14,53,22,54
91551313,12/19/2020,12/23/2020,10,10,2,0
77103111,4/1/2021,4/6/2021,14,59,2,11
91122268,8/14/2019,8/19/2019,15,16,7,5
80312301,4/1/2020,4/4/2020,14,54,0,31
80395806,6/1/2021,6/6/2021,14,25,7,0
75415001,10/30/2019,11/3/2019,16,15,3,25
80174171,3/3/2020,3/6/2020,16,19,4,50
69463807,7/16/2021,7/17/2021,8,59,20,44
86141216,6/14/2019,6/19/2019,14,38,0,27
81743382,1/5/2021,1/8/2021,8,35,23,31
86597897,9/28/2021,10/2/2021,14,37,6,6
91833637,7/15/2021,7/19/2021,9,2,1,18
90267662,12/11/2020,12/15/2020,16,30,1,50
74504663,11/20/2019,11/24/2019,16,41,6,44
81506317,6/6/2019,6/7/2019,9,42,23,19
75831949,4/1/2019,4/4/2019,11,0,0,54
73173920,7/4/2021,7/8/2021,12,2,4,29
91155482,3/16/2021,3/18/2021,16,55,5,36
77919523,6/24/2019,6/27/2019,9,12,21,41
85918392,11/12/2021,11/14/2021,12,55,1,51
82179063,11/21/2019,11/23/2019,13,2,0,8
88329239,8/11/2021,8/13/2021,13,51,4,37
74401394,1/27/2020,1/29/2020,10,21,1,21
88607103,7/6/2019,7/11/2019,16,43,1,5
92610300,6/26/2021,6/30/2021,13,57,22,39
89618782,8/20/2021,8/23/2021,8,51,18,32
92353754,4/3/2019,4/5/2019,9,17,19,30
74449651,11/15/2019,11/19/2019,8,57,22,8
68509236,4/25/2019,4/29/2019,15,52,0,32
82645472,10/2/2019,10/5/2019,11,45,20,27
81961873,6/22/2021,6/24/2021,10,56,20,58
68875852,6/9/2020,6/12/2020,13,49,0,50
88880086,10/28/2020,10/31/2020,10,3,20,34
80481165,1/18/2019,1/21/2019,9,49,1,28
85511116,10/6/2020,10/8/2020,14,40,2,0
85234966,9/2/2021,9/4/2021,8,16,23,37
70657288,7/17/2019,7/22/2019,10,54,0,44
92826482,12/22/2019,12/24/2019,8,39,22,6
85431852,1/27/2021,1/31/2021,13,14,4,58
86463705,9/19/2019,9/22/2019,12,8,21,44
77567958,12/2/2021,12/7/2021,12,40,5,20
83369510,1/16/2019,1/20/2019,12,33,0,28
88225540,1/25/2020,1/29/2020,12,47,23,14
82446987,1/3/2021,1/8/2021,12,14,5,7
87844386,2/18/2019,2/22/2019,15,25,0,4
91674768,1/11/2019,1/15/2019,13,56,22,10
82885024,11/16/2019,11/20/2019,8,29,21,13
93096433,12/12/2019,12/14/2019,9,27,18,52
87916332,2/17/2019,2/19/2019,12,31,2,29
85827859,7/29/2020,8/1/2020,14,3,3,30
84300128,2/3/2019,2/7/2019,14,1,3,7
80440468,7/5/2019,7/8/2019,13,23,2,41
75122811,3/11/2019,3/13/2019,13,3,5,14
85093783,3/1/2021,3/2/2021,9,11,20,59
86200522,3/8/2021,3/9/2021,10,46,20,20
93094219,2/17/2021,2/21/2021,9,29,2,4
77125282,12/30/2020,1/2/2021,12,36,21,24
93027564,3/11/2021,3/12/2021,9,28,18,22
87762746,8/25/2020,8/29/2020,14,54,1,18
88490703,11/2/2020,11/5/2020,8,3,0,56
87551898,12/9/2019,12/12/2019,8,50,1,15
85440441,2/25/2021,2/28/2021,14,33,2,15
84306702,3/7/2020,3/9/2020,10,2,22,16
77699231,2/9/2020,2/11/2020,13,34,21,58
69600446,7/4/2019,7/8/2019,14,6,3,22
92599665,7/15/2021,7/20/2021,15,58,5,27
85433268,10/30/2021,11/3/2021,13,59,4,58
89194522,6/7/2019,6/11/2019,16,41,9,40
86899919,6/6/2020,6/7/2020,14,5,23,13
69877180,6/19/2020,6/22/2020,14,5,23,54
87305728,11/18/2020,11/23/2020,16,51,1,44
91662710,7/26/2019,7/31/2019,15,49,4,53
92726812,6/17/2020,6/18/2020,13,0,21,46
87247993,10/3/2021,10/4/2021,10,35,21,14
77345147,4/14/2019,4/18/2019,11,42,3,16
86219062,3/16/2020,3/20/2020,16,30,1,38
92772102,2/23/2021,2/25/2021,14,15,22,24
91941764,8/24/2021,8/25/2021,8,56,22,51
76860317,5/16/2019,5/19/2019,15,54,2,49
69629494,8/4/2019,8/7/2019,13,8,21,59
75675349,1/11/2021,1/14/2021,9,45,0,27
82262246,1/25/2021,1/28/2021,15,44,6,30
82023297,4/28/2019,5/3/2019,11,27,2,28
84829378,7/14/2021,7/17/2021,8,5,19,11
79395472,3/4/2021,3/6/2021,16,9,3,24
90296879,2/18/2021,2/21/2021,10,50,0,19
83480984,8/10/2020,8/12/2020,15,36,4,38
72164299,6/5/2021,6/10/2021,16,56,4,27
87240451,7/24/2021,7/28/2021,10,58,19,9
80621003,10/7/2020,10/12/2020,10,19,2,26
70557818,1/4/2019,1/8/2019,10,30,20,1
79033969,7/25/2020,7/30/2020,10,2,2,13
72600015,7/27/2020,8/1/2020,13,54,1,26
87299810,5/23/2019,5/25/2019,14,38,2,54
91067066,5/13/2019,5/17/2019,11,49,1,53
80800531,2/22/2019,2/25/2019,13,17,4,35
80695978,9/28/2020,10/1/2020,11,28,4,19
86099607,2/4/2019,2/8/2019,9,44,17,47
75672006,1/22/2019,1/27/2019,10,28,2,27
88459504,2/21/2021,2/24/2021,10,23,0,27
87906321,8/21/2019,8/22/2019,11,16,23,0
90824973,1/15/2021,1/17/2021,11,5,2,7
90027596,1/27/2021,2/1/2021,9,35,2,4
92665631,9/24/2019,9/27/2019,15,56,0,7
76253633,10/9/2020,10/11/2020,12,22,0,46
82793201,1/31/2021,2/1/2021,10,35,19,6
69803724,4/4/2021,4/7/2021,9,32,20,4
86217387,2/11/2021,2/12/2021,13,5,22,9
68784785,2/4/2019,2/9/2019,16,16,3,43
75407814,3/10/2021,3/15/2021,15,52,8,35
87262344,7/16/2020,7/18/2020,11,14,3,57
73637188,5/14/2020,5/17/2020,12,46,0,43
89336281,3/25/2021,3/27/2021,16,50,5,12
89691666,6/23/2019,6/26/2019,15,16,3,49
77492540,9/6/2020,9/7/2020,13,33,23,8
75882687,3/24/2021,3/28/2021,13,31,21,32
92382815,12/22/2020,12/26/2020,11,0,22,30
88617537,7/10/2019,7/13/2019,14,25,1,49
75419382,10/8/2021,10/9/2021,8,56,22,38
78762210,9/8/2021,9/10/2021,16,56,6,25
88292290,6/29/2020,7/1/2020,13,14,1,16
78375716,6/12/2020,6/16/2020,14,26,1,22
84819557,8/13/2021,8/16/2021,10,40,20,59
91591993,8/31/2019,9/1/2019,12,13,21,17
72621043,6/17/2021,6/22/2021,11,17,3,5
91374713,4/26/2020,4/28/2020,8,24,0,32
87431533,1/2/2020,1/7/2020,10,53,2,51
72586200,10/10/2021,10/14/2021,12,55,21,39
79869844,8/7/2021,8/8/2021,9,25,22,37
89363750,10/9/2020,10/13/2020,15,54,8,36
73969550,1/31/2021,2/2/2021,15,42,2,8
87949532,1/15/2021,1/18/2021,8,21,18,17
86702122,2/4/2021,2/9/2021,10,33,3,27
79407500,9/19/2019,9/21/2019,11,43,3,6
74498892,3/27/2020,3/29/2020,9,56,22,24
84403536,1/1/2019,1/6/2019,12,12,2,18
82997188,6/5/2019,6/8/2019,15,20,8,13
83088904,6/5/2020,6/8/2020,16,30,4,24
68844808,7/26/2019,7/28/2019,10,36,18,39
74091769,1/4/2021,1/5/2021,11,6,19,32
78153766,4/16/2019,4/20/2019,11,29,20,31
73217197,5/15/2019,5/16/2019,11,53,21,55
90786190,12/29/2021,1/1/2022,14,55,23,31
74623683,6/29/2021,7/4/2021,12,13,1,37
87647031,2/15/2019,2/17/2019,12,52,1,20
90838921,7/30/2020,7/31/2020,9,35,20,26
78890484,8/21/2021,8/24/2021,13,22,23,50
86838649,10/3/2019,10/5/2019,15,20,7,52
69424751,3/22/2020,3/23/2020,10,41,23,47
77447238,12/22/2019,12/26/2019,8,28,20,12
87521373,12/27/2020,12/29/2020,8,50,0,42
80581802,10/7/2021,10/11/2021,15,8,7,9
89623370,6/3/2021,6/7/2021,15,32,4,48
87190564,11/4/2020,11/6/2020,9,2,19,28
88902270,8/8/2020,8/12/2020,10,35,23,3
86243535,3/1/2019,3/5/2019,14,21,5,42
68694831,12/24/2021,12/28/2021,9,37,23,37
75986571,4/24/2019,4/27/2019,12,38,1,21
70655767,9/23/2020,9/27/2020,10,44,22,32
88088202,3/6/2020,3/8/2020,9,50,20,39
71738077,11/23/2019,11/27/2019,16,7,4,32
87416212,6/22/2020,6/26/2020,14,34,3,27
78560725,6/17/2021,6/21/2021,13,10,2,48
86845328,12/30/2021,1/1/2022,10,42,19,55
82022786,5/21/2021,5/22/2021,13,35,23,40
84963904,3/13/2021,3/16/2021,16,42,4,5
87919525,2/26/2020,3/2/2020,14,11,2,38
83728126,5/13/2020,5/17/2020,15,23,2,25
77457062,3/22/2019,3/25/2019,15,17,2,27
72884357,11/21/2020,11/26/2020,14,42,4,52
75407698,2/22/2020,2/24/2020,14,44,1,16
82362499,3/16/2019,3/18/2019,8,7,21,51
88216607,1/25/2020,1/29/2020,14,37,2,41
90424669,9/24/2021,9/27/2021,16,50,9,15
84000515,2/9/2021,2/12/2021,14,46,0,10
79931484,8/21/2019,8/25/2019,12,25,22,20
86356037,6/17/2021,6/21/2021,11,44,4,36
76614327,2/20/2020,2/22/2020,10,10,18,40
87641712,10/12/2019,10/13/2019,8,21,20,26
85561475,5/2/2019,5/5/2019,8,16,16,26
89483587,3/30/2019,4/4/2019,12,4,2,0
76505815,1/22/2020,1/25/2020,16,34,1,33
77684663,6/19/2019,6/22/2019,15,41,1,36
88494003,1/25/2020,1/27/2020,9,8,1,32
82896497,2/22/2020,2/24/2020,8,43,22,19
71994178,9/13/2021,9/17/2021,16,3,4,7
93107865,10/21/2019,10/25/2019,10,50,18,57
89682803,9/1/2019,9/2/2019,8,48,18,9
84145534,1/31/2019,2/4/2019,8,30,0,9
87266052,1/13/2019,1/16/2019,15,29,6,25
72435728,2/12/2020,2/14/2020,9,44,19,36
75421207,9/28/2019,9/30/2019,16,58,3,5
85101858,2/18/2021,2/22/2021,9,51,23,23
90819665,9/23/2019,9/27/2019,8,56,22,32
83827659,5/19/2020,5/21/2020,14,41,5,14
78442587,2/27/2020,3/1/2020,8,32,22,8
92862298,12/18/2020,12/21/2020,11,23,21,35
87559567,7/17/2019,7/21/2019,12,18,23,54
85561643,7/21/2019,7/25/2019,16,51,7,24
78973455,8/22/2020,8/26/2020,16,0,0,2
70849328,11/9/2019,11/12/2019,10,51,23,10
72163865,8/5/2019,8/6/2019,10,15,20,30
90434798,3/29/2019,4/2/2019,16,14,7,24
86270678,5/14/2020,5/16/2020,10,11,3,5
91488350,6/19/2019,6/22/2019,9,6,1,10
88618216,2/9/2021,2/12/2021,10,29,1,48
79673224,6/3/2020,6/5/2020,8,4,19,12
80147139,8/17/2019,8/18/2019,8,29,18,33
79252713,12/1/2021,12/6/2021,14,13,6,0
88247921,12/28/2019,12/30/2019,12,26,21,26
74642646,11/8/2021,11/11/2021,12,31,0,37
84461081,8/11/2020,8/15/2020,15,28,7,45
86731417,8/17/2021,8/18/2021,14,6,23,21
80826667,8/3/2020,8/6/2020,9,12,17,48
87881974,2/3/2020,2/7/2020,8,38,18,0
76694241,9/27/2019,10/1/2019,14,51,22,59
74718302,2/26/2020,2/29/2020,11,2,20,35
75308501,3/13/2020,3/15/2020,12,37,21,37
92646744,1/11/2019,1/15/2019,16,35,2,23
76524337,5/13/2020,5/17/2020,10,50,21,43
90083888,9/19/2019,9/22/2019,12,10,1,40
78587082,10/24/2021,10/28/2021,8,5,17,12
80021337,10/16/2020,10/21/2020,9,41,1,47
82823741,10/3/2019,10/5/2019,8,8,0,5
76857699,3/22/2019,3/25/2019,9,41,22,34
77906596,9/22/2019,9/25/2019,14,50,1,33
73804967,2/8/2020,2/12/2020,12,50,21,23
76261988,4/30/2021,5/3/2021,9,47,18,23
78466314,3/26/2019,3/31/2019,10,30,0,50
86413813,9/3/2020,9/6/2020,12,44,2,10
